time,velocity,altitude,velocity_y,velocity_x,acceleration,downrange_distance,angle,q,propellant,mass_flow_rate,thrust,mass,apoapsis,periapsis,propellant_est,mass_flow_rate_est,rho_est,kinetic_energy_est,potential_energy_est,delta_time,delta_v,cum_delta_v,dynamic_pressure_est,thrust_to_weight_est,mach_est,drag_est,apoapsis_est,periapsis_est
477,807.7053825490001,561.0508208138494,268.7534772659437,232.69209033926973,19.24407521639638,38.075733757835046,68.67774350810865,5020.263953835438,350779.62391801813,7.796239180181075,5600000.0,380779.62391801813,561583.0464630385,0.0,334994.5408417073,7.445408417072927,1.1467534523904146,124208025788.20535,2095060545.5658977,1.0,1.0878519550293504,807.7053825490001,374064.08704760054,1.4996629110348219,2.3735795425930823,1870320.4352380026,561.0508208135143,-6337603.551583511
478,808.7932345040294,564.042960899413,269.0292707193314,233.8587404238384,19.246264053328026,38.417192319172216,68.61207840015919,4873.130335290021,350768.67973335984,7.686797333598648,5600000.0,380768.67973335984,564581.7530593971,0.0,334984.08914535865,7.340891453586708,1.1463498473179121,124539248851.23386,2106173176.4307375,1.0,1.0878519550293504,808.7932345040294,374940.36800945277,1.4997060148632015,2.376776380452054,1874701.840047264,564.0429608989507,-6337513.026837426
479,809.8810864590588,567.0351009849767,269.30506417271914,235.02539050840716,19.248452890259674,38.758650880509414,68.54641329220973,4725.996716744597,350757.7355487016,7.577355487016213,5600000.0,380757.7355487016,567580.4596557558,0.0,334973.63744901004,7.236374490100483,1.1459463842960431,124870903265.82503,2117285165.0279906,1.0,1.0878519550293504,809.8810864590588,375817.3419511532,1.499749121169462,2.379973218311025,1879086.709755766,567.0351009853184,-6337422.377559839
480,810.9689384140881,570.0272410705403,269.5808576261069,236.19204059297584,19.250641727191326,39.10010944184659,68.48074818426028,4578.863098199181,350746.79136404337,7.467913640433785,5600000.0,380746.79136404337,570579.1662521143,0.0,334963.1857526614,7.131857526614264,1.1455430632748125,125202988993.12408,2128396511.3576555,1.0,1.0878519550293504,810.9689384140881,376695.0077990616,1.499792229953818,2.3831700561699964,1883475.038995308,570.0272410707548,-6337331.603739942
481,812.0567903691175,573.0193811561039,269.85665107949455,237.35869067754453,19.252830564122974,39.44156800318376,68.41508307631082,4431.729479653765,350735.84717938513,7.358471793851358,5600000.0,380735.84717938513,573577.8728484728,0.0,334952.73405631277,7.027340563128046,1.1451398842042424,125535505994.27623,2139507215.4197326,1.0,1.0878519550293504,812.0567903691175,377573.3644803753,1.4998353412164827,2.386366894028968,1887866.8224018768,573.0193811561912,-6337240.705366918
482,813.1446423241468,576.0115212416677,270.1324445328823,238.52534076211327,19.25501940105462,39.78302656452096,68.34941796836135,4284.59586110834,350724.9029947269,7.249029947268923,5600000.0,380724.9029947269,576576.5794448315,0.0,334942.28235996416,6.922823599641821,1.1447368470343724,125868454230.42676,2150617277.214222,1.0,1.0878519550293504,813.1446423241468,378452.41092312936,1.4998784549576698,2.389563731887939,1892262.0546156466,576.0115212416276,-6337149.682429933
483,814.2324942791762,579.0036613272312,270.40823798627,239.69199084668196,19.25720823798627,40.12448512585813,68.2837528604119,4137.462242562924,350713.95881006867,7.139588100686495,5600000.0,380713.95881006867,579575.28604119,0.0,334931.83066361555,6.818306636155603,1.1443339517152604,126201833662.72086,2161726696.7411227,1.0,1.0878519550293504,814.2324942791762,379332.14605619543,1.4999215711775933,2.3927605697469105,1896660.7302809774,579.003661327064,-6337058.534918139
484,815.3203462342055,581.9958014127948,270.68403143965776,240.85864093125065,19.259397074917917,40.465943687195306,68.21808775246244,3990.3286240175084,350703.01462541043,7.030146254104068,5600000.0,380703.01462541043,582573.9926375486,0.0,334921.37896726694,6.713789672669384,1.143931198196981,126535644252.30382,2172835474.0004363,1.0,1.0878519550293504,815.3203462342055,380212.5688092817,1.4999646898764665,2.3959574076058816,1901062.8440464083,581.9958014125004,-6336967.262820671
485,816.4081981892349,584.9879414983584,270.9598248930455,242.0252910158193,19.26158591184957,40.80740224853248,68.15242264451298,3843.195005472093,350692.07044075214,6.92070440752164,5600000.0,380692.07044075214,585572.699233907,0.0,334910.92727091827,6.609272709183166,1.1435285864296272,126869885960.32079,2183943608.9921618,1.0,1.0878519550293504,816.4081981892349,381093.678112932,1.500007811054504,2.399154245464853,1905468.39056466,584.9879414979368,-6336875.866126653
486,817.4960501442642,587.9800815839221,271.2356183464332,243.19194110038808,19.263774748781216,41.148860809869674,68.08675753656352,3696.061386926667,350681.1262560939,6.8112625609392055,5600000.0,380681.1262560939,588571.4058302657,0.0,334900.47557456966,6.504755745696941,1.1431261163633084,127204558747.91708,2195051101.7163,1.0,1.0878519550293504,817.4960501442642,381975.47289852554,1.500050934711919,2.402351083323824,1909877.3644926278,587.9800815843046,-6336784.344825189
487,818.5839020992936,590.9722216694856,271.5114117998209,244.35859118495674,19.265963585712864,41.49031937120685,68.02109242861407,3548.9277683812516,350670.1820714357,6.701820714356778,5600000.0,380670.1820714357,591570.1124266243,0.0,334890.02387822105,6.400238782210723,1.1427237879481529,127539662576.23793,2206157952.172849,1.0,1.0878519550293504,818.5839020992936,382857.9520982764,1.5000940608489255,2.4055479211827957,1914289.7604913823,590.972221669741,-6336692.698905371
488,819.671754054323,593.9643617550493,271.78720525320864,245.52524126952542,19.268152422644512,41.83177793254403,67.95542732066461,3401.794149835836,350659.23788677744,6.59237886777435,5600000.0,380659.23788677744,594568.8190229828,0.0,334879.57218187244,6.2957218187245045,1.1423216011343056,127875197406.42857,2217264160.3618116,1.0,1.0878519550293504,819.671754054323,383741.114645233,1.500137189465737,2.408744759041767,1918705.5732261653,593.9643617551774,-6336600.928356278
489,820.7596060093523,596.956501840613,272.0629987065964,246.69189135409417,19.270341259576163,42.17323649388122,67.88976221271515,3254.660531290411,350648.2937021192,6.4829370211919155,5600000.0,380648.2937021192,597567.5256193415,0.0,334869.12048552383,6.191204855238279,1.1419195558719295,128211163199.6342,2228369726.283186,1.0,1.0878519550293504,820.7596060093523,384624.9594732773,1.500180320562568,2.4119415969007383,1923124.7973663865,596.9565018406138,-6336509.033166972
490,821.8474579643816,599.9486419261766,272.3387921599841,247.85854143866285,19.27253009650781,42.5146950552184,67.8240971047657,3107.5269127449956,350637.34951746097,6.373495174609488,5600000.0,380637.34951746097,600566.2322157,0.0,334858.6687891752,6.086687891752061,1.1415176521112047,128547559917.00009,2239474649.936972,1.0,1.0878519550293504,821.8474579643816,385509.4855171247,1.5002234541396322,2.41513843475971,1927547.4275856235,599.9486419260502,-6336417.013326498
491,822.935309919411,602.9407820117401,272.6145856133718,249.02519152323154,19.27471893343946,42.856153616555574,67.75843199681624,2960.39329419958,350626.4053328027,6.26405332802706,5600000.0,380626.4053328027,603564.9388120585,0.0,334848.21709282656,5.982170928265842,1.1411158898023293,128884387519.67146,2250578931.32317,1.0,1.0878519550293504,822.935309919411,386394.69171232334,1.5002665901971435,2.418335272618681,1931973.4585616165,602.9407820114866,-6336324.868823891
492,824.0231618744403,605.9329220973037,272.8903790667595,250.1918416078002,19.276907770371107,43.19761217789274,67.69276688886679,2813.2596756541634,350615.46114814444,6.154611481444633,5600000.0,380615.46114814444,606563.6454084171,0.0,334837.76539647795,5.877653964779624,1.1407142688955183,129221645968.79356,2261682570.441781,1.0,1.0878519550293504,824.0231618744403,387280.57699525345,1.5003097287353158,2.4215321104776524,1936402.884976267,605.932922096923,-6336232.599648166
493,825.1110138294697,608.9250621828675,273.16617252014726,251.35849169236897,19.279096607302755,43.53907073922994,67.62710178091731,2666.1260571087387,350604.5169634862,6.045169634862198,5600000.0,380604.5169634862,609562.3520047758,0.0,334827.31370012934,5.7731370012933985,1.1403127893410052,129559335225.51163,2272785567.2928042,1.0,1.0878519550293504,825.1110138294697,388167.1403031272,1.500352869754363,2.4247289483366234,1940835.701515636,608.9250621832907,-6336140.205788327
494,826.198865784499,611.9172022684311,273.441965973535,252.52514177693763,19.281285444234406,43.88052930056712,67.56143667296786,2518.992438563323,350593.572778828,5.93572778827977,5600000.0,380593.572778828,612561.0586011343,0.0,334816.8620037807,5.66862003780718,1.1399114510890398,129897455250.9709,2283887921.8762393,1.0,1.0878519550293504,826.198865784499,389054.3805739878,1.5003960132544993,2.427925786195595,1945271.9028699389,611.9172022687271,-6336047.687233362
495,827.2867177395284,614.9093423539946,273.7177594269227,253.69179186150632,19.283474281166054,44.22198786190429,67.4957715650184,2371.8588200179074,350582.62859416974,5.826285941697343,5600000.0,380582.62859416974,615559.7651974928,0.0,334806.4103074321,5.564103074320962,1.1395102540898903,130236006006.31659,2294989634.192086,1.0,1.0878519550293504,827.2867177395284,389942.29674670903,1.500439159235939,2.431122624054566,1949711.4837335453,614.9093423541635,-6335955.0439722445
496,828.3745696945577,617.9014824395584,273.99355288031046,254.85844194607506,19.285663118097702,44.56344642324149,67.43010645706894,2224.725201472482,350571.6844095115,5.716844095114908,5600000.0,380571.6844095115,618558.4717938516,0.0,334795.95861108345,5.459586110834737,1.1391091982938422,130574987452.69398,2306090704.240346,1.0,1.0878519550293504,828.3745696945577,390830.88776099536,1.5004823076988958,2.4343194619135375,1954154.4388049769,617.9014824395999,-6335862.275993931
497,829.4624216495871,620.8936225251219,274.26934633369814,256.02509203064375,19.28785195502935,44.90490498457866,67.36444134911949,2077.591582927066,350560.7402248533,5.60740224853248,5600000.0,380560.7402248533,621557.17839021,0.0,334785.50691473484,5.355069147348519,1.1387082836511981,130914399551.2483,2317191132.0210176,1.0,1.0878519550293504,829.4624216495871,391720.1525573804,1.5005254586435837,2.437516299772509,1958600.762786902,620.8936225250363,-6335769.383287366
498,830.5502736046165,623.8857626106856,274.5451397870859,257.19174211521243,19.290040791961,45.246363545915834,67.29877624117003,1930.4579643816505,350549.796040195,5.497960401950053,5600000.0,380549.796040195,624555.8849865686,0.0,334775.0552183862,5.2505521838623,1.138307510112279,131254242263.12473,2328290917.5341005,1.0,1.0878519550293504,830.5502736046165,392610.09007722716,1.5005686120702173,2.44071313763148,1963050.4503861356,623.8857626104727,-6335676.365841475
499,831.6381255596458,626.8779026962491,274.8209332404736,258.3583921997811,19.29222962889265,45.587822107253004,67.23311113322058,1783.324345836235,350538.85185553675,5.388518555367625,5600000.0,380538.85185553675,627554.591582927,0.0,334764.60352203756,5.146035220376082,1.1379068776274224,131594515549.46857,2339390060.779596,1.0,1.0878519550293504,831.6381255596458,393500.6992627272,1.5006117679790103,2.4439099754904516,1967503.496313636,626.8779026959091,-6335583.223645175
500,832.7259775146752,629.8700427818129,275.09672669386134,259.52504228434987,19.294418465824297,45.9292806685902,67.16744602527112,1636.1907272908093,350527.9076708785,5.27907670878519,5600000.0,380527.9076708785,630553.2981792858,0.0,334754.15182568895,5.041518256889857,1.1375063861469838,131935219371.42502,2350488561.7575045,1.0,1.0878519550293504,832.7259775146752,394391.9790569003,1.5006549263701772,2.4471068133494227,1971959.8952845016,629.8700427822769,-6335489.956687361
501,833.8138294697045,632.8621828673764,275.372520147249,260.69169236891855,19.296607302755945,46.27073922992738,67.10178091732166,1489.0571087453936,350516.9634862203,5.169634862202763,5600000.0,380516.9634862203,633552.0047756443,0.0,334743.70012934034,4.937001293403639,1.1371060356213358,132276353690.13937,2361586420.4678245,1.0,1.0878519550293504,833.8138294697045,395283.92840359383,1.5006980872439315,2.450303651208394,1976419.6420179694,632.8621828677133,-6335396.564956918
502,834.9016814247339,635.85432295294,275.64831360063675,261.85834245348724,19.298796139687592,46.61219779126455,67.0361158093722,1341.923490199978,350506.01930156205,5.060193015620335,5600000.0,380506.01930156205,636550.7113720028,0.0,334733.24843299174,4.83248432991742,1.1367058260008691,132617918466.75679,2372683636.910557,1.0,1.0878519550293504,834.9016814247339,396176.5462474823,1.5007412506004882,2.4535004890673653,1980882.7312374115,635.8543229531497,-6335303.048442716
503,835.9304347826087,639.0296686896826,275.88864789573176,263.07818127549496,19.3,46.994040393990645,66.97045070142275,1255.6417271913244,350497.04507014225,4.980300467615163,5600000.0,380497.04507014225,639729.6686896826,0.0,334724.67804198584,4.75618694657248,1.1362812660133186,132941803941.67116,2384476166.54536,1.0,1.028753357874848,835.9304347826087,397005.1364290875,1.500776646405682,2.4565236556543204,1985025.6821454375,639.0296686897054,-6335214.493598351
504,836.8869565217392,642.428932444533,276.08564321958016,264.36302855437276,19.3,47.425241269525436,66.90478559347328,1243.7344542831554,350490.47855934734,4.9365237289821895,5600000.0,380490.47855934734,643128.932444533,0.0,334718.4070241767,4.714380161177991,1.1358269427793002,133243918451.53548,2397118814.3841133,1.0,0.9565217391304941,836.8869565217392,397755.1110129454,1.500802546833169,2.459334557353255,1988775.5550647269,642.4289324441925,-6335132.051238579
505,837.8434782608696,645.8281961993832,276.2826385434285,265.64787583325045,19.3,47.8564421450602,66.83912048552382,1231.8271813749873,350483.91204855236,4.8927469903492184,5600000.0,380483.91204855236,646528.1961993832,0.0,334712.1360063675,4.672573375783504,1.135372801198898,133546370572.02217,2409761024.428471,1.0,0.9565217391303804,837.8434782608696,398505.4611900503,1.5008284481546514,2.462145459052189,1992527.3059502512,645.8281961996108,-6335049.512340865
506,838.8,649.2274599542334,276.4796338672769,266.93272311212814,19.3,48.28764302059496,66.77345537757436,1219.9199084668192,350477.34553775744,4.848970251716247,5600000.0,380477.34553775744,649927.4599542334,0.0,334705.86498855834,4.630766590389016,1.1349188411994808,133849160285.10754,2422402796.6784334,1.0,0.9565217391303804,838.8,399256.1861248134,1.5008543503701754,2.4649563607511236,1996280.9306240669,649.2274599540979,-6334966.876897536
507,839.7565217391304,652.6267237090839,276.6766291911253,268.21757039100595,19.3,48.718843896129755,66.70779026962491,1208.0126355586503,350470.77902696247,4.805193513083273,5600000.0,380470.77902696247,653326.7237090839,0.0,334699.5939707491,4.588959804994525,1.1344650627084467,134152287572.7678,2435044131.134001,1.0,0.9565217391304941,839.7565217391304,400007.2849824202,1.5008802534797876,2.4677672624500584,2000036.4249121011,652.6267237095162,-6334884.144900905
508,840.7130434782609,656.025987463934,276.87362451497364,269.50241766988364,19.3,49.15004477166452,66.64212516167545,1196.1053626504822,350464.21251616755,4.761416774450302,5600000.0,380464.21251616755,656725.987463934,0.0,334693.32295294,4.547153019600038,1.134011465653222,134455752416.97922,2447685027.7951727,1.0,0.9565217391304941,840.7130434782609,400758.7569288296,1.5009061574835338,2.4705781641489932,2003793.7846441478,656.0259874640033,-6334801.316343278
509,841.6695652173913,659.4252512187842,277.07061983882204,270.78726494876133,19.3,49.58124564719929,66.576460053726,1184.198089742314,350457.6460053726,4.717640035817331,5600000.0,380457.6460053726,660125.2512187843,0.0,334687.0519351308,4.50534623420555,1.1335580499612632,134759554799.71791,2460325486.6619487,1.0,0.9565217391303804,841.6695652173913,401510.60113077366,1.500932062381461,2.4733890658479276,2007553.0056538684,659.4252512184903,-6334718.391216952
510,842.6260869565217,662.8245149736345,277.2676151626704,272.072112227639,19.3,50.01244652273405,66.51079494577654,1172.290816834146,350451.07949457766,4.67386329718436,5600000.0,380451.07949457766,663524.5149736344,0.0,334680.7809173216,4.463539448811063,1.1331048155600547,135063694702.96022,2472965507.73433,1.0,0.9565217391303804,842.6260869565217,402262.8167557571,1.500957968173615,2.476199967546862,2011314.0837787855,662.8245149739087,-6334635.369514217
511,843.5826086956522,666.2237787284848,277.4646104865188,273.35695950651683,19.3,50.443647398268844,66.44512983782708,1160.383543925977,350444.5129837827,4.630086558551386,5600000.0,380444.5129837827,666923.7787284849,0.0,334674.50989951246,4.421732663416574,1.1326517623771106,135368172108.68233,2485605091.0123167,1.0,0.9565217391304941,843.5826086956522,403015.40297205676,1.500983874860042,2.479010869245797,2015077.014860284,666.2237787283957,-6334552.25122735
512,844.5391304347827,669.6230424833351,277.6616058103671,274.6418067853945,19.3,50.87484827380361,66.37946472987763,1148.4762710178088,350437.94647298777,4.586309819918415,5600000.0,380437.94647298777,670323.0424833351,0.0,334668.2388817033,4.379925878022086,1.132198890339974,135672986998.86052,2498244236.4959073,1.0,0.9565217391304941,844.5391304347827,403768.3589487209,1.5010097824407886,2.481821770944731,2018841.7947436045,669.6230424828827,-6334469.036348621
513,845.4956521739131,673.0223062381853,277.8586011342155,275.9266540642722,19.3,51.30604914933837,66.31379962192817,1136.5689981096407,350431.3799621928,4.542533081285444,5600000.0,380431.3799621928,673722.3062381853,0.0,334661.9678638941,4.338119092627599,1.1317461993762166,135978139355.47092,2510882944.185102,1.0,0.9565217391303804,845.4956521739131,404521.68385556835,1.501035690915901,2.4846326726436656,2022608.4192778417,673.0223062383011,-6334385.724870293
514,846.4521739130436,676.4215699930356,278.0555964580639,277.21150134315,19.3,51.73725002487317,66.2481345139787,1124.6617252014719,350424.8134513979,4.49875634265247,5600000.0,380424.8134513979,677121.5699930356,0.0,334655.69684608496,4.296312307233109,1.131293689413439,136283629160.48988,2523521214.079903,1.0,0.9565217391304941,846.4521739130436,405275.37686318875,1.5010616002854253,2.4874435743426004,2026376.884315944,676.4215699927881,-6334302.3167846175
515,847.408695652174,679.8208337478859,278.25259178191226,278.4963486220277,19.3,52.16845090040793,66.18246940602924,1112.7544522933038,350418.2469406029,4.454979604019499,5600000.0,380418.2469406029,680520.8337478859,0.0,334649.42582827574,4.254505521838621,1.130841360379271,136589456395.89352,2536159046.1803074,1.0,0.9565217391303804,847.408695652174,406029.43714294105,1.5010875105494084,2.490254476041535,2030147.1857147054,679.8208337482065,-6334218.812083838
516,848.3652173913043,683.220097502736,278.44958710576066,279.7811959009054,19.3,52.5996517759427,66.11680429807978,1100.8471793851356,350411.680429808,4.411202865386528,5600000.0,380411.680429808,683920.0975027361,0.0,334643.1548104666,4.212698736444134,1.1303892122013717,136895621043.65814,2548796440.486317,1.0,0.9565217391303804,848.3652173913043,406783.86386695405,1.5011134217078959,2.493065377740469,2033919.3193347706,683.2200975026935,-6334135.210760187
517,849.3217391304348,686.6193612575863,278.646582429609,281.0660431797831,19.3,53.03085265147746,66.05113919013033,1088.9399064769675,350405.113919013,4.367426126753557,5600000.0,380405.113919013,687319.3612575863,0.0,334636.8837926574,4.170891951049647,1.1299372448074283,137202123085.75998,2561433396.997931,1.0,0.9565217391304941,849.3217391304348,407538.65620812506,1.501139333760935,2.495876279439404,2037693.2810406254,686.6193612571806,-6334051.512805894
518,850.2782608695653,690.0186250124367,278.8435777534574,282.3508904586609,19.3,53.46205352701225,65.98547408218087,1077.0326335687987,350398.5474082181,4.323649388120583,5600000.0,380398.5474082181,690718.6250124368,0.0,334630.61277484824,4.129085165655157,1.1294854581251574,137508962504.17526,2574069915.715151,1.0,0.9565217391304941,850.2782608695653,408293.81334011926,1.5011652467085708,2.498687181138339,2041469.0667005964,690.0186250125989,-6333967.718213173
519,851.2347826086957,693.4178887672869,279.04057307730574,283.6357377375386,19.3,53.893254402547015,65.91980897423142,1065.1253606606306,350391.9808974231,4.279872649487612,5600000.0,380391.9808974231,694117.8887672869,0.0,334624.3417570391,4.08727838026067,1.1290338520823047,137816139280.88016,2586705996.637974,1.0,0.9565217391303804,851.2347826086957,409049.33443736966,1.5011911605508508,2.5014980828372733,2045246.6721868482,693.417888767086,-6333883.82697423
520,852.1913043478261,696.8171525221371,279.23756840115414,284.9205850164163,19.3,54.324455278081786,65.85414386628196,1053.2180877524625,350385.4143866282,4.236095910854641,5600000.0,380385.4143866282,697517.1525221372,0.0,334618.0707392299,4.045471594866182,1.1285824266066442,138123653397.85098,2599341639.7664022,1.0,0.9565217391303804,852.1913043478261,409805.2186750764,1.501217075287821,2.504308984536207,2049026.0933753818,696.8171525225043,-6333799.839081267
521,853.1478260869566,700.2164162769875,279.43456372500253,286.2054322952941,19.3,54.75565615361658,65.7884787583325,1041.3108148442934,350378.8478758333,4.1923191722216675,5600000.0,380378.8478758333,700916.4162769875,0.0,334611.79972142074,4.003664809471692,1.1281311816259791,138431504837.06393,2611976845.100436,1.0,0.9565217391304941,853.1478260869566,410561.4652292061,1.5012429909195268,2.507119886235142,2052807.3261460303,700.2164162769914,-6333715.754526472
522,854.1043478260871,703.6156800318378,279.6315590488509,287.4902795741718,19.3,55.18685702915134,65.72281365038305,1029.4035419361253,350372.2813650383,4.1485424335886965,5600000.0,380372.2813650383,704315.6800318378,0.0,334605.5287036116,3.961858024077205,1.1276801170681419,138739693580.49524,2624611612.640074,1.0,0.9565217391304941,854.1043478260871,411318.0732764913,1.5012689074460162,2.509930787934077,2056590.3663824566,703.6156800314784,-6333631.573302025
523,855.0608695652174,707.0149437866879,279.8285543726993,288.77512685304947,19.3,55.618057904686104,65.65714854243359,1017.4962690279572,350365.7148542434,4.104765694955725,5600000.0,380365.7148542434,707714.9437866879,0.0,334599.2576858024,3.9200512386827175,1.127229232860993,139048219610.12112,2637245942.3853164,1.0,0.9565217391303804,855.0608695652174,412075.04199442995,1.5012948248673341,2.5127416896330113,2060375.2099721495,707.0149437868968,-6333547.2954001
524,856.0173913043478,710.4142075415382,280.0255496965476,290.05997413192716,19.3,56.04925878022087,65.59148343448413,1005.588996119789,350359.1483434484,4.060988956322754,5600000.0,380359.1483434484,711114.2075415382,0.0,334592.98666799325,3.87824445328823,1.1267785289324224,139357082907.91776,2649879834.3361635,1.0,0.9565217391303804,856.0173913043478,412832.3705612848,1.5013207431835278,2.5155525913319456,2064161.852806424,710.4142075413838,-6333462.920812857
525,856.9739130434783,713.8134712963886,280.222545020396,291.34482141080497,19.3,56.480459655755666,65.52581832653468,993.6817232116202,350352.5818326535,4.01721221768978,5600000.0,380352.5818326535,714513.4712963885,0.0,334586.7156501841,3.8364376678937395,1.1263280052103486,139666283455.86154,2662513288.492616,1.0,0.9565217391304941,856.9739130434783,413590.05815608345,1.5013466623946432,2.5183634930308805,2067950.2907804174,713.8134712968022,-6333378.449532452
526,857.9304347826087,717.2127350512387,280.41954034424435,292.62966868968266,19.3,56.91166053129043,65.46015321858522,981.7744503034521,350346.0153218585,3.9734354790568087,5600000.0,380346.0153218585,717912.7350512388,0.0,334580.44463237486,3.794630882499252,1.125877661622719,139975821235.92853,2675146304.8546724,1.0,0.9565217391303804,857.9304347826087,414348.10395861644,1.5013725825007267,2.521174394729815,2071740.5197930823,717.2127350512892,-6333293.88155103
527,858.8869565217392,720.611998806089,280.61653566809275,293.91451596856035,19.3,57.34286140682519,65.39448811063576,969.867177395284,350339.4488110636,3.9296587404238377,5600000.0,380339.4488110636,721311.9988060889,0.0,334574.17361456575,3.7528240971047646,1.1254274980975103,140285696230.0951,2687778883.422334,1.0,0.9565217391304941,858.8869565217392,415106.5071494385,1.5013985035018247,2.5239852964287492,2075532.5357471923,720.6119988057762,-6333209.216860725
528,859.8434782608696,724.0112625609391,280.8135309919411,295.19936324743804,19.3,57.77406228235996,65.3288230026863,957.9599044871159,350332.8823002686,3.8858820017908666,5600000.0,380332.8823002686,724711.2625609392,0.0,334567.9025967565,3.7110173117102776,1.124977514562727,140595908420.33734,2700411024.1955996,1.0,0.9565217391303804,859.8434782608696,415865.266909866,1.5014244253979836,2.5267961981276836,2079326.33454933,724.0112625611946,-6333124.455453666
529,860.8000000000001,727.4105263157896,281.0105263157895,296.48421052631585,19.3,58.20526315789475,65.26315789473684,946.052631578947,350326.3157894737,3.842105263157893,5600000.0,380326.3157894737,728110.5263157896,0.0,334561.63157894736,3.6692105263157875,1.124527710946403,140906457788.63162,2713042727.1744714,1.0,0.9565217391304941,860.8000000000001,416624.3824219785,1.5014503481892494,2.5296070998266185,2083121.9121098923,727.4105263156816,-6333039.597321968
530,861.7565217391304,730.8097900706398,281.2075216396379,297.76905780519354,19.3,58.63646403342952,65.19749278678738,934.1453586707788,350319.74927867873,3.798328524524922,5600000.0,380319.74927867873,731509.7900706398,0.0,334555.3605611382,3.6274037409213,1.1240780871766007,141217344316.95404,2725673992.3589463,1.0,0.9565217391303804,861.7565217391304,417383.85286861635,1.5014762718756691,2.532418001525553,2086919.2643430817,730.8097900711,-6332954.642457742
531,862.7130434782609,734.20905382549,281.40451696348623,299.05390508407123,19.3,59.06766490896428,65.13182767883792,922.2380857626107,350313.1827678838,3.754551785891951,5600000.0,380313.1827678838,734909.05382549,0.0,334549.089543329,3.585596955526813,1.1236286431814122,141528567987.28094,2738304819.749027,1.0,0.9565217391304941,862.7130434782609,418143.6774333816,1.5015021964572883,2.5352289032244877,2090718.3871669082,734.209053825587,-6332869.59085309
532,863.6695652173914,737.6083175803404,281.60151228733463,300.33875236294904,19.3,59.498865784499074,65.06616257088847,910.3308128544418,350306.61625708884,3.710775047258977,5600000.0,380306.61625708884,738308.3175803404,0.0,334542.8185255198,3.543790170132323,1.1231793788889566,141840128781.5885,2750935209.3447123,1.0,0.9565217391304941,863.6695652173914,418903.8553006364,1.5015281219341543,2.5380398049234225,2094519.2765031816,737.6083175800741,-6332784.4425001
533,864.6260869565218,741.0075813351906,281.79850761118297,301.62359964182673,19.3,59.93006666003384,65.00049746293901,898.4235399462736,350300.0497462939,3.666998308626006,5600000.0,380300.0497462939,741707.5813351907,0.0,334536.5475077107,3.5019833847378354,1.1227302942273836,142152026681.85294,2763565161.146002,1.0,0.9565217391303804,864.6260869565218,419664.3856555029,1.5015540483063126,2.540850706622357,2098321.9282775144,741.0075813354924,-6332699.197390854
534,865.5826086956522,744.4068450900409,281.99550293503137,302.9084469207044,19.3,60.3612675355686,64.93483235498955,886.5162670381055,350293.48323549895,3.623221569993035,5600000.0,380293.48323549895,745106.8450900408,0.0,334530.2764899015,3.4601765993433484,1.1222813891248702,142464261670.05048,2776194675.1528964,1.0,0.9565217391303804,865.5826086956522,420425.2676838629,1.5015799755738102,2.5436616083212913,2102126.3384193145,744.4068450899795,-6332613.855517427
535,866.5391304347827,747.806108844891,282.1924982588797,304.1932941995821,19.3,60.79246841110337,64.8691672470401,874.6089941299374,350286.91672470403,3.579444831360064,5600000.0,380286.91672470403,748506.1088448911,0.0,334524.0054720923,3.418369813948861,1.121832663509623,142776833728.15747,2788823751.365395,1.0,0.9565217391304941,866.5391304347827,421186.50057235704,1.5016059037366931,2.5464725100202257,2105932.5028617852,747.8061088444665,-6332528.416871882
536,867.4956521739131,751.2053725997414,282.3894935827281,305.4781414784599,19.3,61.22366928663816,64.80350213909064,862.7017212217686,350280.35021390906,3.5356680927270903,5600000.0,380280.35021390906,751905.3725997414,0.0,334517.73445428314,3.376563028554371,1.1213841173098766,143089742838.14996,2801452389.7834992,1.0,0.9565217391303804,867.4956521739131,421948.08350838406,1.501631832795008,2.54928341171916,2109740.41754192,751.2053725998849,-6332442.881446275
537,868.4521739130436,754.6046363545917,282.58648890657645,306.7629887573376,19.3,61.65487016217293,64.73783703114118,850.7944483136005,350273.78370311414,3.491891354094119,5600000.0,380273.78370311414,755304.6363545917,0.0,334511.463436474,3.334756243159884,1.1209357504538953,143402988982.00433,2814080590.407208,1.0,0.9565217391304941,868.4521739130436,422710.015680101,1.5016577627488006,2.552094313418095,2113550.0784005052,754.6046363543719,-6332357.249232651
538,869.408695652174,758.0039001094418,282.78348423042485,308.0478360362153,19.3,62.08607103770769,64.67217192319173,838.8871754054323,350267.21719231916,3.448114615461148,5600000.0,380267.21719231916,758703.9001094418,0.0,334505.1924186648,3.2929494577653964,1.120487562869971,143716572141.69672,2826708353.236521,1.0,0.9565217391303804,869.408695652174,423472.2962764216,1.5016836935981184,2.5549052151170293,2117361.481382108,758.0039001097903,-6332271.520223048
539,870.3652173913044,761.4031638642923,282.98047955427324,309.3326833150931,19.3,62.51727191324248,64.60650681524226,826.9799024972633,350260.65068152425,3.404337876828174,5600000.0,380260.65068152425,762103.1638642923,0.0,334498.92140085564,3.2511426723709063,1.120039554486425,144030492299.20343,2839335678.27144,1.0,0.9565217391304941,870.3652173913044,424234.9244870167,1.5017096253430067,2.557716116815964,2121174.6224350836,761.4031638642773,-6332185.6944094915
